ModelType,Symbol,Lags,BatchSize,Epoch,MSE,MAPE,R
TNN1,^SPX,10,32,80,0.0024872152134776115,5.372755527496338,0.9517160035952081
TNN1,^SPX,10,32,90,0.0006056716083548963,2.399845838546753,0.9664558671468295
TNN1,^SPX,10,32,99,0.019541805610060692,16.087146759033203,0.9521856543035769
TNN1,^SPX,20,32,0,0.08111982047557831,32.66219711303711,0.8688156978693938
TNN1,^SPX,20,32,10,0.0008271062397398055,2.743901491165161,0.8960689955392953
TNN1,^SPX,20,32,20,0.003904560348019004,6.591129302978516,0.8763806781566951
TNN1,^SPX,20,32,30,0.006234904285520315,8.738896369934082,0.9053168804600699
TNN1,^SPX,20,32,40,0.0029378917533904314,5.032000541687012,0.9236246140127597
TNN1,^SPX,20,32,50,0.0029079343657940626,5.557044506072998,0.9586812655137013
TNN1,^SPX,20,32,60,0.010303957387804985,11.51678466796875,0.9681439573886312
TNN1,^SPX,20,32,70,0.003329979721456766,6.485048770904541,0.9663136936215787
TNN1,^SPX,20,32,80,0.0005369826103560627,2.157716751098633,0.9699114867111805
TNN1,^SPX,20,32,90,0.0034977057948708534,5.9516167640686035,0.6482773048866295
TNN1,^SPX,20,32,99,0.0033164434134960175,6.19985294342041,0.9595024910613843
TNN2,^SPX,5,32,0,0.20319142937660217,51.68196487426758,0.6064538618925526
TNN2,^SPX,5,32,10,0.004124738741666079,6.772813320159912,0.9063609794037965
TNN2,^SPX,5,32,20,0.006711210124194622,9.004363059997559,0.9115223189690083
TNN2,^SPX,5,32,30,0.104659803211689,37.102237701416016,0.9558843011086355
TNN2,^SPX,5,32,40,0.001056250766851008,3.0643815994262695,0.9384484158203764
TNN2,^SPX,5,32,50,0.0005802619270980358,2.264293909072876,0.9353563728761944
TNN2,^SPX,5,32,60,0.0012273945612832904,3.580331802368164,0.9573566931755357
TNN2,^SPX,5,32,70,0.000542354944627732,2.173621654510498,0.9318630900556233
TNN2,^SPX,5,32,80,0.003156928811222315,6.147292613983154,0.9602514351192577
TNN2,^SPX,5,32,90,0.0013313149102032185,3.4149794578552246,0.9391572517500003
TNN2,^SPX,5,32,99,0.001043429016135633,3.1941068172454834,0.9532688784632543
TNN2,^SPX,10,32,0,0.08721278607845306,34.01910400390625,0.8953058179338145
TNN2,^SPX,10,32,10,0.008977771736681461,10.434571266174316,0.9471602234544166
TNN2,^SPX,10,32,20,0.003500350983813405,6.44849967956543,0.9517462430526474
TNN2,^SPX,10,32,30,0.0008633267134428024,2.783903121948242,0.9493772213224593
TNN2,^SPX,10,32,40,0.00804256834089756,8.956327438354492,0.8727518622730327
TNN2,^SPX,10,32,50,0.006460361182689667,8.627704620361328,0.9495965214073572
TNN2,^SPX,10,32,60,0.0009738265071064234,3.005406618118286,0.9430632519106639
TNN2,^SPX,10,32,70,0.004011849872767925,6.913365364074707,0.9404218676946358
TNN2,^SPX,10,32,80,0.0073435381054878235,9.175263404846191,0.9084915182393466
TNN2,^SPX,10,32,90,0.0011450963793322444,3.1860992908477783,0.9274519448162153
TNN2,^SPX,10,32,99,0.00039345567347481847,1.8793483972549438,0.9762830395980506
TNN2,^SPX,20,32,0,0.08709236234426498,33.33926773071289,0.4996813052909834
TNN2,^SPX,20,32,10,0.015663346275687218,13.64268684387207,0.8504348276181886
TNN2,^SPX,20,32,20,0.1576722413301468,31.356552124023438,-0.6144968145074519
TNN2,^SPX,20,32,30,0.00625895569100976,8.942935943603516,0.9710740157307279
TNN2,^SPX,20,32,40,0.00026328631793148816,1.4904919862747192,0.9793198495234129
TNN2,^SPX,20,32,50,0.007010188419371843,9.473057746887207,0.9751009295091166
TNN2,^SPX,20,32,60,0.00041471319855190814,1.9765632152557373,0.9777471484874367
TNN2,^SPX,20,32,70,0.003427519230172038,6.055922985076904,0.9341801672500903
TNN2,^SPX,20,32,80,0.0007276218966580927,2.540956735610962,0.9363281692489265
TNN2,^SPX,20,32,90,0.0011622738093137741,3.15618634223938,0.9290839509815906
TNN2,^SPX,20,32,99,0.00046463331091217697,2.0028281211853027,0.9556413443936101
TNN3,^SPX,5,32,0,0.19293200969696045,49.197322845458984,-0.882128603293299
TNN3,^SPX,5,32,10,0.03369888663291931,20.88652801513672,0.9412007787283695
TNN3,^SPX,5,32,20,0.012602809816598892,11.73987865447998,0.7963074335965931
TNN3,^SPX,5,32,30,0.0035754407290369272,6.4363555908203125,0.968816602027502
TNN3,^SPX,5,32,40,0.02141883410513401,16.445859909057617,0.963011613855915
TNN3,^SPX,5,32,50,0.002360006095841527,5.033441066741943,0.9580939576323189
TNN3,^SPX,5,32,60,0.006212650798261166,8.877141952514648,0.9599481600098198
TNN3,^SPX,5,32,70,0.00191446952521801,4.017409324645996,0.8833077380192257
TNN3,^SPX,5,32,80,0.0023313791025429964,5.14208459854126,0.9618267100197176
TNN3,^SPX,5,32,90,0.002026466652750969,4.942214488983154,0.971695934677639
TNN3,^SPX,5,32,99,0.006437040865421295,8.638294219970703,0.9336634041309974
TNN3,^SPX,10,32,0,0.04002956673502922,22.908323287963867,0.8975342967202219
TNN3,^SPX,10,32,10,0.04569833353161812,23.71778106689453,0.7953231954870235
TNN3,^SPX,10,32,20,0.005315842572599649,8.060300827026367,0.9121735654291517
TNN3,^SPX,10,32,30,0.0011230099480599165,3.3003032207489014,0.9301244550585424
TNN3,^SPX,10,32,40,0.0004318509018048644,1.9280426502227783,0.9609012209462258
TNN3,^SPX,10,32,50,0.001128004863858223,3.2462265491485596,0.9557566708045757
TNN3,^SPX,10,32,60,0.0008756626630201936,2.810482978820801,0.9507920064054814
TNN3,^SPX,10,32,70,0.016414081677794456,14.18188190460205,0.8404490747191161
TNN3,^SPX,10,32,80,0.000741170602850616,2.775339365005493,0.9721201866269721
TNN3,^SPX,10,32,90,0.000657878234051168,2.216724395751953,0.9352518338761306
TNN3,^SPX,10,32,99,0.000503445218782872,1.9357764720916748,0.9581043219268504
TNN3,^SPX,20,32,0,0.10003623366355896,36.592899322509766,0.8430798067859708
TNN3,^SPX,20,32,10,0.002619086066260934,5.120274066925049,0.8842734264270989
TNN3,^SPX,20,32,20,0.038060374557971954,22.255088806152344,0.9021278954112194
TNN3,^SPX,20,32,30,0.0002678461605682969,1.5094153881072998,0.9663400504086714
TNN3,^SPX,20,32,40,0.00046510828542523086,1.9712309837341309,0.9713844502318125
TNN3,^SPX,20,32,50,0.0012200837954878807,3.3876888751983643,0.9393593746556315
TNN3,^SPX,20,32,60,0.0008030179305933416,2.686164379119873,0.9685953639824054
TNN3,^SPX,20,32,70,0.004136211704462767,7.042314052581787,0.9732736688894158
TNN3,^SPX,20,32,80,0.004626990761607885,7.676336288452148,0.9654756955207466
TNN3,^SPX,20,32,90,0.00800884235650301,9.408323287963867,0.922761162078266
TNN3,^SPX,20,32,99,0.0005323469522409141,2.116922378540039,0.9534890107137581
TNN1,^SPX,5,1024,0,1.6469054222106934,143.495849609375,0.8790092694954613
TNN1,^SPX,5,1024,10,0.1594039797782898,45.765350341796875,0.973477193384879
TNN1,^SPX,5,1024,20,0.10480908304452896,36.84016418457031,0.7283881043689049
TNN1,^SPX,5,1024,30,0.10546107590198517,37.114051818847656,0.9593756997697127
TNN1,^SPX,5,1024,40,0.08765117079019547,33.7125244140625,0.9225286120577448
TNN1,^SPX,5,1024,50,0.07451145350933075,31.270524978637695,0.9664155807705224
TNN1,^SPX,5,1024,60,0.0723126083612442,30.881664276123047,0.9653697769073604
TNN1,^SPX,5,1024,70,0.07651598006486893,31.663789749145508,0.9744524545761105
TNN1,^SPX,5,1024,80,0.06134453043341637,28.37435531616211,0.9748488359827956
TNN1,^SPX,5,1024,90,0.06191040202975273,28.49861717224121,0.9757772242553574
TNN1,^SPX,5,1024,99,0.05440746992826462,26.6298770904541,0.9757581418505805
TNN1,^SPX,10,1024,0,0.0926852747797966,29.536518096923828,-0.9067146852381863
TNN1,^SPX,10,1024,10,0.11264704912900925,36.5850830078125,-0.6599999871988094
TNN1,^SPX,10,1024,20,0.10815663635730743,37.660701751708984,0.65289903564013
TNN1,^SPX,10,1024,30,0.08500943332910538,33.115909576416016,0.5708463926066795
TNN1,^SPX,10,1024,40,0.09255097806453705,34.61012268066406,0.656750351219268
TNN1,^SPX,10,1024,50,0.07061822712421417,30.062562942504883,0.6513344202803352
TNN1,^SPX,10,1024,60,0.07124082744121552,30.268022537231445,0.7535940796931467
TNN1,^SPX,10,1024,70,0.06748947501182556,29.518943786621094,0.8593103639109696
TNN1,^SPX,10,1024,80,0.05651819705963135,27.0865535736084,0.9015381057969021
TNN1,^SPX,10,1024,90,0.05031224712729454,25.64496421813965,0.9146399179107323
TNN1,^SPX,10,1024,99,0.039554011076688766,22.714815139770508,0.8885454242209685
TNN1,^SPX,20,1024,0,0.7942196726799011,103.27847290039062,0.6619353177156198
TNN1,^SPX,20,1024,10,0.08807346224784851,33.646324157714844,0.7951305387529656
TNN1,^SPX,20,1024,20,0.11969022452831268,39.00859832763672,-0.1066817830272523
TNN1,^SPX,20,1024,30,0.09591551125049591,35.25932312011719,0.6129733233624363
TNN1,^SPX,20,1024,40,0.08681578189134598,33.96944046020508,0.876590695703081
TNN1,^SPX,20,1024,50,0.08131089806556702,32.775726318359375,0.864194484394983
TNN1,^SPX,20,1024,60,0.06882666051387787,29.75691032409668,0.8620505450093215
TNN1,^SPX,20,1024,70,0.06676353514194489,29.535940170288086,0.9021331495792653
TNN1,^SPX,20,1024,80,0.05551951378583908,26.64380645751953,0.8152907070813704
TNN1,^SPX,20,1024,90,0.05010978877544403,25.31273651123047,0.8470553249195472
TNN1,^SPX,20,1024,99,0.052198540419340134,25.839536666870117,0.8457097762661017
TNN2,^SPX,5,1024,0,0.21960636973381042,50.83169174194336,-0.0544728208154028
TNN2,^SPX,5,1024,10,0.12534020841121674,41.19478988647461,0.922405044183446
TNN2,^SPX,5,1024,20,0.06817352026700974,29.26340675354004,0.421348782452246
TNN2,^SPX,5,1024,30,0.10451212525367737,36.855430603027344,0.6438345300584257
TNN2,^SPX,5,1024,40,0.09413614869117737,34.968650817871094,0.7994438713452117
TNN2,^SPX,5,1024,50,0.08122161775827408,32.735477447509766,0.9127116296498805
TNN2,^SPX,5,1024,60,0.0698578953742981,29.751792907714844,0.4759941269937961
TNN2,^SPX,5,1024,70,0.06826044619083405,29.86907958984375,0.8454666611218208
TNN2,^SPX,5,1024,80,0.0831579640507698,32.00914764404297,-0.15082899214713397
TNN2,^SPX,5,1024,90,0.04471344128251076,23.805789947509766,0.9590893709783804
TNN2,^SPX,5,1024,99,0.041941069066524506,23.306291580200195,0.9703407155853049
TNN2,^SPX,10,1024,0,1.9379525184631348,162.47865295410156,0.9267173025865957
TNN2,^SPX,10,1024,10,0.024319792166352272,16.599998474121094,0.512864098174387
TNN2,^SPX,10,1024,20,0.13284799456596375,41.091243743896484,-0.4967953944313702
TNN2,^SPX,10,1024,30,0.0807894840836525,32.2314453125,0.6878526070914446
TNN2,^SPX,10,1024,40,0.08585231006145477,33.40137481689453,0.7409809479907303
TNN2,^SPX,10,1024,50,0.0834755077958107,32.95599365234375,0.7803759396139822
TNN2,^SPX,10,1024,60,0.09071388840675354,34.696083068847656,0.8787707275258703
TNN2,^SPX,10,1024,70,0.0664723664522171,29.43375015258789,0.867409374602477
TNN2,^SPX,10,1024,80,0.06525006890296936,28.972578048706055,0.8199581006330575
TNN2,^SPX,10,1024,90,0.062429532408714294,28.454654693603516,0.8319497863623033
TNN2,^SPX,10,1024,99,0.058523476123809814,27.53746795654297,0.8733491299607423
TNN2,^SPX,20,1024,0,0.08943133801221848,32.40278244018555,-0.7525689364387137
TNN2,^SPX,20,1024,10,0.18281735479831696,49.0644645690918,0.6512906388130536
TNN2,^SPX,20,1024,20,0.08228416740894318,32.65901565551758,0.7753795385449093
TNN2,^SPX,20,1024,30,0.09472000598907471,35.2574577331543,0.72736852783494
TNN2,^SPX,20,1024,40,0.07935910671949387,32.081966400146484,0.7077648142106003
TNN2,^SPX,20,1024,50,0.07555930316448212,31.077796936035156,0.6035346309514783
TNN2,^SPX,20,1024,60,0.07373008131980896,30.678457260131836,0.6734912900790427
TNN2,^SPX,20,1024,70,0.06422066688537598,28.55989646911621,0.72611566594018
TNN2,^SPX,20,1024,80,0.06322796642780304,28.500185012817383,0.8044054505594946
TNN2,^SPX,20,1024,90,0.05626785755157471,27.029510498046875,0.9003941066579191
TNN2,^SPX,20,1024,99,0.05357838794589043,26.349411010742188,0.9131689752609448
TNN3,^SPX,5,1024,0,12.043060302734375,393.9466552734375,-0.982278466725847
TNN3,^SPX,5,1024,10,0.029594935476779938,16.939983367919922,-0.8439517666851417
TNN3,^SPX,5,1024,20,0.02824954316020012,18.343229293823242,0.6068522204204114
TNN3,^SPX,5,1024,30,0.08056554943323135,32.49287414550781,0.960313507461617
TNN3,^SPX,5,1024,40,0.09294405579566956,34.94133758544922,0.9142187174409916
TNN3,^SPX,5,1024,50,0.06977060437202454,29.935009002685547,0.8333551082450147
TNN3,^SPX,5,1024,60,0.09737759828567505,35.67043685913086,0.9329972191797807
TNN3,^SPX,5,1024,70,0.08468351513147354,33.37937545776367,0.8881792888639716
TNN3,^SPX,5,1024,80,0.05989599600434303,27.789268493652344,0.8061540921204774
TNN3,^SPX,5,1024,90,0.04785573109984398,24.682384490966797,0.8454027024826686
TNN3,^SPX,5,1024,99,0.03724663332104683,22.09769630432129,0.920727218953024
TNN3,^SPX,10,1024,0,0.08027109503746033,30.985349655151367,0.9438580538783634
TNN3,^SPX,10,1024,10,0.18266905844211578,46.19828796386719,-0.8288726791743491
TNN3,^SPX,10,1024,20,0.11997386068105698,38.940650939941406,-0.2500679500691332
TNN3,^SPX,10,1024,30,0.12090770155191422,39.63138198852539,0.5957350476384472
TNN3,^SPX,10,1024,40,0.0775708556175232,29.22157859802246,-0.1341659456422692
TNN3,^SPX,10,1024,50,0.11035410314798355,37.77705764770508,0.4765501234740535
TNN3,^SPX,10,1024,60,0.06877335906028748,29.917579650878906,0.8356650840518891
TNN3,^SPX,10,1024,70,0.06565295904874802,29.4796142578125,0.9326835586681602
TNN3,^SPX,10,1024,80,0.040690649300813675,23.02220344543457,0.9419131953819728
TNN3,^SPX,10,1024,90,0.05746341124176979,27.348888397216797,0.8886383289450198
TNN3,^SPX,10,1024,99,0.028687024489045143,19.448652267456055,0.9531130266158788
TNN3,^SPX,20,1024,0,0.3575180172920227,68.5433120727539,-0.60205027181397
TNN3,^SPX,20,1024,10,0.008699147962033749,8.739273071289062,0.8083260862312371
TNN3,^SPX,20,1024,20,0.032264720648527145,16.621387481689453,-0.2509429494340808
TNN3,^SPX,20,1024,30,0.116057388484478,38.63967514038086,0.2998552505598992
TNN3,^SPX,20,1024,40,0.1042468324303627,36.680992126464844,0.6542395413312393
TNN3,^SPX,20,1024,50,0.0830950066447258,32.64834213256836,0.7168372963455685
TNN3,^SPX,20,1024,60,0.07181698083877563,30.57193374633789,0.8585890916573252
TNN3,^SPX,20,1024,70,0.04860218986868858,25.072086334228516,0.8840532385948733
TNN3,^SPX,20,1024,80,0.04759374260902405,24.610027313232422,0.7527501698544539
TNN3,^SPX,20,1024,90,0.051054976880550385,25.460247039794922,0.6731066380094385
TNN3,^SPX,20,1024,99,0.05662711337208748,27.029285430908203,0.7519719200119355
TNN1,^DAX,5,32,0,0.04221248999238014,21.0262393951416,0.34971319201148965
TNN1,^DAX,5,32,10,0.014361807145178318,12.051523208618164,0.7116221056274797
TNN1,^DAX,5,32,20,0.004158039577305317,5.602776050567627,0.6264857790953478
TNN1,^DAX,5,32,30,0.006290561053901911,7.286499500274658,0.6417161031225708
TNN1,^DAX,5,32,40,0.0017882643733173609,4.119852066040039,0.886569960012163
TNN1,^DAX,5,32,50,0.0022584479302167892,4.012201309204102,0.784861070304273
TNN1,^DAX,5,32,60,0.0020051405299454927,4.130744934082031,0.8896927111694654
TNN1,^DAX,5,32,70,0.002384691033512354,4.250072002410889,0.7587975295560124
TNN1,^DAX,5,32,80,0.0029269796796143055,4.861878395080566,0.9561593096062175
TNN1,^DAX,5,32,90,0.0005978784756734967,1.7528539896011353,0.8738365893775373
TNN1,^DAX,5,32,99,0.002750556683167815,3.8821566104888916,0.8318701693733817
TNN1,^DAX,10,32,0,0.15534237027168274,40.894798278808594,-0.6589500569184681
TNN1,^DAX,10,32,10,0.0022458904422819614,4.165468692779541,0.7682415166897124
TNN1,^DAX,10,32,20,0.004607317503541708,6.5338215827941895,0.8046632011166943
TNN1,^DAX,10,32,30,0.007846932858228683,8.786685943603516,0.8067762519152187
TNN1,^DAX,10,32,40,0.0008767559193074703,2.606893301010132,0.8085611251289077
TNN1,^DAX,10,32,50,0.0012341671390458941,3.0428898334503174,0.804274562017194
TNN1,^DAX,10,32,60,0.004897572100162506,6.6962971687316895,0.7947295684950529
TNN1,^DAX,10,32,70,0.0010054893791675568,2.5851802825927734,0.7716607873756177
TNN1,^DAX,10,32,80,0.0005385528784245253,2.14117431640625,0.9672122267327012
TNN1,^DAX,10,32,90,0.00031231908360496163,1.5554901361465454,0.9645424012660335
TNN1,^DAX,10,32,99,0.00445160549134016,6.800168991088867,0.9603007389288252
TNN1,^DAX,20,32,0,0.06703038513660431,27.09002113342285,0.7431517682627615
TNN1,^DAX,20,32,10,0.0019081052159890532,3.672973871231079,0.638169053243474
TNN1,^DAX,20,32,20,0.0038445512764155865,5.823073387145996,0.8547148893525626
TNN1,^DAX,20,32,30,0.0032407832331955433,5.545206069946289,0.8869871065716051
TNN1,^DAX,20,32,40,0.004389075096696615,6.360398769378662,0.857228466856365
TNN1,^DAX,20,32,50,0.0009718725341372192,2.71040415763855,0.8935990206224448
TNN1,^DAX,20,32,60,0.002830697223544121,5.320673942565918,0.9356872877616873
TNN1,^DAX,20,32,70,0.003987033851444721,6.354136943817139,0.9315683201972096
TNN1,^DAX,20,32,80,0.005872509907931089,7.781954765319824,0.9185538502437629
TNN1,^DAX,20,32,90,0.0035209739580750465,5.7905473709106445,0.9267883805652389
TNN1,^DAX,20,32,99,0.0049470714293420315,6.6018571853637695,0.821293933243455
TNN2,^DAX,5,32,0,0.1834236979484558,44.532318115234375,-0.9157337100662708
TNN2,^DAX,5,32,10,0.003669950645416975,6.063189506530762,0.9137611276786504
TNN2,^DAX,5,32,20,0.007925556972622871,9.087916374206543,0.8828653381666436
TNN2,^DAX,5,32,30,0.005019134841859341,6.144102096557617,0.662086515669777
TNN2,^DAX,5,32,40,0.0008676797151565552,2.3885648250579834,0.8505790470509356
TNN2,^DAX,5,32,50,0.0029717441648244858,5.167280673980713,0.8662023096431477
TNN2,^DAX,5,32,60,0.0005726048839278519,2.0466246604919434,0.8748579838732227
TNN2,^DAX,5,32,70,0.005985479801893234,7.817710876464844,0.9285485988445142
TNN2,^DAX,5,32,80,0.0010934972669929266,2.8335607051849365,0.8670836788309018
TNN2,^DAX,5,32,90,0.0017729692626744509,3.1195764541625977,0.664209803317914
TNN2,^DAX,5,32,99,0.002906775800511241,5.244210243225098,0.9046789315792073
TNN2,^DAX,10,32,0,0.11064774543046951,33.970703125,-0.5145218831061246
TNN2,^DAX,10,32,10,0.010700116865336895,8.674617767333984,0.132881235607663
TNN2,^DAX,10,32,20,0.006494240835309029,7.816925525665283,0.7887229958473642
TNN2,^DAX,10,32,30,0.0024157753214240074,4.519769191741943,0.8238635901306195
TNN2,^DAX,10,32,40,0.0035218368284404278,5.608743667602539,0.8365397719787172
TNN2,^DAX,10,32,50,0.00199384824372828,3.881474494934082,0.7056438970403156
TNN2,^DAX,10,32,60,0.0009659946663305163,2.5258612632751465,0.7623542617068694
TNN2,^DAX,10,32,70,0.003996070474386215,5.981023788452148,0.8124448505879058
TNN2,^DAX,10,32,80,0.0006002273294143379,2.0509097576141357,0.8599695153624717
TNN2,^DAX,10,32,90,0.00533862691372633,7.380816459655762,0.9435474961975432
TNN2,^DAX,10,32,99,0.0006932882824912667,2.331507444381714,0.9379549907274889
TNN2,^DAX,20,32,0,0.17536413669586182,43.527801513671875,-0.10931207027383928
TNN2,^DAX,20,32,10,0.0020575174130499363,4.2373785972595215,0.8582295382663454
TNN2,^DAX,20,32,20,0.00166038004681468,3.9456677436828613,0.9325220609103397
TNN2,^DAX,20,32,30,0.0005184321780689061,1.7667591571807861,0.9397211665872264
TNN2,^DAX,20,32,40,0.0003477730497252196,1.588819146156311,0.9309715379041406
TNN2,^DAX,20,32,50,0.0037958386819809675,6.217771530151367,0.9282572024305674
TNN2,^DAX,20,32,60,0.0031954736914485693,5.569533348083496,0.9117831370357555
TNN2,^DAX,20,32,70,0.0037839668802917004,6.114513397216797,0.9224143015394705
TNN2,^DAX,20,32,80,0.0005608439678326249,2.01033616065979,0.873633297677946
TNN2,^DAX,20,32,90,0.0009836357785388827,3.0102951526641846,0.9561473159267005
TNN2,^DAX,20,32,99,0.0022333182860165834,4.53863000869751,0.9240171877599826
TNN3,^DAX,5,32,0,0.001079246518202126,3.0947842597961426,0.9628089544374666
TNN3,^DAX,5,32,10,0.03754566237330437,19.91111183166504,0.9011610101804649
TNN3,^DAX,5,32,20,0.007468686904758215,8.685815811157227,0.9072704395314707
TNN3,^DAX,5,32,30,0.00543584581464529,7.470645904541016,0.9539736398900682
TNN3,^DAX,5,32,40,0.0009624729864299297,2.5382957458496094,0.7983676828200134
TNN3,^DAX,5,32,50,0.0004314016259741038,1.820632815361023,0.9299208297766164
TNN3,^DAX,5,32,60,0.005064927972853184,6.916433334350586,0.929076363288872
TNN3,^DAX,5,32,70,0.00016070849960669875,1.018611192703247,0.9697591480411201
TNN3,^DAX,5,32,80,0.0006301319808699191,2.095140218734741,0.9348527460241933
TNN3,^DAX,5,32,90,0.0010243599535897374,3.1119778156280518,0.946562850732871
TNN3,^DAX,5,32,99,0.0011663447367027402,3.3791613578796387,0.9620840072969968
TNN3,^DAX,10,32,0,0.04978905990719795,23.458906173706055,0.9148150303488781
TNN3,^DAX,10,32,10,0.0019376465352252126,4.042409420013428,0.7587087843250656
TNN3,^DAX,10,32,20,0.0050809020176529884,7.011903762817383,0.8709941390417277
TNN3,^DAX,10,32,30,0.006160527467727661,7.8270978927612305,0.8557102819145085
TNN3,^DAX,10,32,40,0.0008173717651516199,2.3108420372009277,0.7998089131743352
TNN3,^DAX,10,32,50,0.004772695247083902,6.533400535583496,0.9097886409360386
TNN3,^DAX,10,32,60,0.001213870826177299,2.974107265472412,0.7640821900730717
TNN3,^DAX,10,32,70,0.002016030251979828,4.068102836608887,0.8525174974693586
TNN3,^DAX,10,32,80,0.0021268543787300587,4.234796047210693,0.8539607546636099
TNN3,^DAX,10,32,90,0.0012822612188756466,3.0337135791778564,0.8595606735490326
TNN3,^DAX,10,32,99,0.014016092754900455,11.999101638793945,0.8272456259502088
TNN3,^DAX,20,32,0,0.06158745661377907,25.944515228271484,0.8418487852363524
TNN3,^DAX,20,32,10,0.010512652806937695,10.033529281616211,0.6471708017603899
TNN3,^DAX,20,32,20,0.008660980500280857,9.265497207641602,0.7169559074137769
TNN3,^DAX,20,32,30,0.0018282319651916623,3.6195218563079834,0.6428501942187529
TNN3,^DAX,20,32,40,0.0014744410291314125,3.2103538513183594,0.7691509411055768
TNN3,^DAX,20,32,50,0.0011059861863031983,2.7192795276641846,0.8168673738045356
TNN3,^DAX,20,32,60,0.0012997284065932035,3.30666446685791,0.9169330624018142
TNN3,^DAX,20,32,70,0.00039766859845258296,1.7020550966262817,0.9256894692709058
TNN3,^DAX,20,32,80,0.011621711775660515,11.146785736083984,0.9351689472426824
TNN3,^DAX,20,32,90,0.0005972082726657391,1.9778308868408203,0.8534308562544006
TNN3,^DAX,20,32,99,0.0007163150003179908,2.1331217288970947,0.8447230734851723
TNN1,^DAX,5,1024,0,2.7849857807159424,175.83065795898438,-0.6615087807751646
TNN1,^DAX,5,1024,10,0.026169950142502785,15.404732704162598,0.7271894982533439
TNN1,^DAX,5,1024,20,0.04469345137476921,22.184579849243164,0.8792741415325771
TNN1,^DAX,5,1024,30,0.05819077044725418,24.944217681884766,0.5743881342576436
TNN1,^DAX,5,1024,40,0.054224893450737,24.264591217041016,0.8521113905470488
TNN1,^DAX,5,1024,50,0.050725143402814865,23.461109161376953,0.8501160385690226
TNN1,^DAX,5,1024,60,0.04296049848198891,21.566572189331055,0.8445405041374844
TNN1,^DAX,5,1024,70,0.03845064714550972,20.351734161376953,0.8018533296179335
TNN1,^DAX,5,1024,80,0.0428299643099308,21.401336669921875,0.7415518456816517
TNN1,^DAX,5,1024,90,0.03303120657801628,18.720897674560547,0.7637850430925889
TNN1,^DAX,5,1024,99,0.03535200282931328,19.406911849975586,0.7781975513518626
TNN1,^DAX,10,1024,0,0.1643357276916504,41.37735366821289,-0.5186778571411639
TNN1,^DAX,10,1024,10,0.06507836282253265,26.075714111328125,-0.11641468186336693
TNN1,^DAX,10,1024,20,0.059649113565683365,25.221078872680664,0.3840157509441144
TNN1,^DAX,10,1024,30,0.056118935346603394,24.40170669555664,0.3285145068396835
TNN1,^DAX,10,1024,40,0.05358961597084999,23.888870239257812,0.4411192367062106
TNN1,^DAX,10,1024,50,0.051241684705019,23.54642677307129,0.770592528068315
TNN1,^DAX,10,1024,60,0.044017646461725235,21.875282287597656,0.8314921034609265
TNN1,^DAX,10,1024,70,0.04546865075826645,22.21334457397461,0.8383796319068928
TNN1,^DAX,10,1024,80,0.03346647694706917,18.871244430541992,0.6931344227804568
TNN1,^DAX,10,1024,90,0.033484626561403275,18.91913604736328,0.7226464883609298
TNN1,^DAX,10,1024,99,0.024649813771247864,16.227426528930664,0.7969850885038031
TNN1,^DAX,20,1024,0,1.860642910003662,143.5598907470703,-0.820971705508149
TNN1,^DAX,20,1024,10,0.01592232845723629,12.959405899047852,0.8143981731345261
TNN1,^DAX,20,1024,20,0.08982886373996735,31.178531646728516,0.41593765263393523
TNN1,^DAX,20,1024,30,0.092641182243824,30.77077293395996,-0.5399242212890221
TNN1,^DAX,20,1024,40,0.05190282315015793,23.692096710205078,0.7518527774914266
TNN1,^DAX,20,1024,50,0.05030779540538788,23.285337448120117,0.7403369886238826
TNN1,^DAX,20,1024,60,0.049211904406547546,22.961366653442383,0.6264801803995972
TNN1,^DAX,20,1024,70,0.04526642709970474,22.15724754333496,0.867539015479477
TNN1,^DAX,20,1024,80,0.03897358477115631,20.57133674621582,0.8975612016001174
TNN1,^DAX,20,1024,90,0.030256666243076324,18.125244140625,0.9216082566033468
TNN1,^DAX,20,1024,99,0.03627714514732361,19.875761032104492,0.9186104921763002
TNN2,^DAX,5,1024,0,1.3482908010482788,122.49771118164062,0.8591340233410641
TNN2,^DAX,5,1024,10,0.06012657284736633,25.384119033813477,0.6036700090486996
TNN2,^DAX,5,1024,20,0.04181235656142235,20.893877029418945,0.29836877037056725
TNN2,^DAX,5,1024,30,0.056756097823381424,24.694934844970703,0.6089790609956107
TNN2,^DAX,5,1024,40,0.06818252056837082,26.916006088256836,0.018150861490394934
TNN2,^DAX,5,1024,50,0.05468086525797844,24.24143409729004,0.7751610471808156
TNN2,^DAX,5,1024,60,0.05117778852581978,23.509939193725586,0.8982729403008325
TNN2,^DAX,5,1024,70,0.04213361442089081,21.34548568725586,0.9366082128871054
TNN2,^DAX,5,1024,80,0.04206860810518265,21.33311653137207,0.9363567403013375
TNN2,^DAX,5,1024,90,0.03852028027176857,20.475522994995117,0.9352697930228744
TNN2,^DAX,5,1024,99,0.02405969239771366,16.160001754760742,0.9416365244730759
TNN2,^DAX,10,1024,0,0.10724182426929474,31.91034507751465,0.7399243589333713
TNN2,^DAX,10,1024,10,0.1132722795009613,34.360294342041016,-0.6218786295994723
TNN2,^DAX,10,1024,20,0.057665418833494186,25.090036392211914,0.7892898973968158
TNN2,^DAX,10,1024,30,0.06421784311532974,26.228771209716797,0.41657325084291713
