ModelType,Symbol,Lags,BatchSize,Epoch,TP,TN,FP,Accuracy,Precision,Recall,FPR,TPR/FPR,F1
DNN1,^BET,20,1024,80,119,20,88,0.5604838709677419,0.5748792270531401,0.85,0.8148148148148148,1.0431818181818182,0.685878962536023
DNN1,^BET,20,1024,90,117,21,87,0.5564516129032258,0.5735294117647058,0.8357142857142857,0.8055555555555556,1.0374384236453202,0.6802325581395349
DNN1,^BET,20,1024,99,119,22,86,0.5685483870967742,0.5804878048780487,0.85,0.7962962962962963,1.0674418604651164,0.6898550724637681
DNN2,^SPX,5,32,0,137,0,113,0.548,0.548,1.0,1.0,1.0,0.7080103359173127
DNN2,^SPX,5,32,10,137,0,113,0.548,0.548,1.0,1.0,1.0,0.7080103359173127
DNN2,^SPX,5,32,20,137,0,113,0.548,0.548,1.0,1.0,1.0,0.7080103359173127
DNN2,^SPX,5,32,30,137,0,113,0.548,0.548,1.0,1.0,1.0,0.7080103359173127
DNN2,^SPX,5,32,40,137,0,113,0.548,0.548,1.0,1.0,1.0,0.7080103359173127
DNN2,^SPX,5,32,50,137,0,113,0.548,0.548,1.0,1.0,1.0,0.7080103359173127
DNN2,^SPX,5,32,60,130,5,108,0.54,0.5462184873949579,0.948905109489051,0.9557522123893806,0.9928359015950255,0.6933333333333334
DNN2,^SPX,5,32,70,137,0,113,0.548,0.548,1.0,1.0,1.0,0.7080103359173127
DNN2,^SPX,5,32,80,137,0,113,0.548,0.548,1.0,1.0,1.0,0.7080103359173127
DNN2,^SPX,5,32,90,137,0,113,0.548,0.548,1.0,1.0,1.0,0.7080103359173127
DNN2,^SPX,5,32,99,137,0,113,0.548,0.548,1.0,1.0,1.0,0.7080103359173127
DNN2,^SPX,10,32,0,136,0,113,0.544,0.5461847389558233,0.9927007299270073,1.0,0.9927007299270073,0.7046632124352332
DNN2,^SPX,10,32,10,133,6,107,0.556,0.5541666666666667,0.9708029197080292,0.9469026548672567,1.0252404666075448,0.7055702917771883
DNN2,^SPX,10,32,20,133,2,111,0.54,0.5450819672131147,0.9708029197080292,0.9823008849557522,0.9882948642072731,0.6981627296587928
DNN2,^SPX,10,32,30,130,3,110,0.532,0.5416666666666666,0.948905109489051,0.9734513274336283,0.9747843397478434,0.6896551724137931
DNN2,^SPX,10,32,40,129,6,107,0.54,0.5466101694915254,0.9416058394160584,0.9469026548672567,0.9944061668599494,0.6916890080428955
DNN2,^SPX,10,32,50,126,7,106,0.532,0.5431034482758621,0.9197080291970803,0.9380530973451328,0.9804434650874535,0.6829268292682926
DNN2,^SPX,10,32,60,129,6,107,0.54,0.5466101694915254,0.9416058394160584,0.9469026548672567,0.9944061668599494,0.6916890080428955
DNN2,^SPX,10,32,70,129,8,105,0.548,0.5512820512820513,0.9416058394160584,0.9292035398230089,1.0133472367049008,0.6954177897574124
DNN2,^SPX,10,32,80,128,6,107,0.536,0.5446808510638298,0.9343065693430657,0.9469026548672567,0.9866975919230506,0.6881720430107527
DNN2,^SPX,10,32,90,128,8,105,0.544,0.5493562231759657,0.9343065693430657,0.9292035398230089,1.005491831769204,0.6918918918918919
DNN2,^SPX,10,32,99,125,10,103,0.54,0.5482456140350878,0.9124087591240876,0.911504424778761,1.0009921337963292,0.684931506849315
DNN2,^SPX,20,32,0,136,0,113,0.544,0.5461847389558233,0.9927007299270073,1.0,0.9927007299270073,0.7046632124352332
DNN2,^SPX,20,32,10,133,5,108,0.552,0.5518672199170125,0.9708029197080292,0.9557522123893806,1.0157474993241415,0.7037037037037037
DNN2,^SPX,20,32,20,131,8,105,0.556,0.5550847457627118,0.9562043795620438,0.9292035398230089,1.0290580465762948,0.7024128686327078
DNN2,^SPX,20,32,30,127,9,104,0.544,0.5497835497835498,0.927007299270073,0.9203539823008849,1.0072290847838292,0.6902173913043478
DNN2,^SPX,20,32,40,127,10,103,0.548,0.5521739130434783,0.927007299270073,0.911504424778761,1.0170080079370705,0.6920980926430518
DNN2,^SPX,20,32,50,126,10,103,0.544,0.5502183406113537,0.9197080291970803,0.911504424778761,1.0090000708666997,0.6885245901639343
DNN2,^SPX,20,32,60,124,13,100,0.548,0.5535714285714286,0.9051094890510949,0.8849557522123894,1.0227737226277371,0.6869806094182825
DNN2,^SPX,20,32,70,120,13,100,0.532,0.5454545454545454,0.8759124087591241,0.8849557522123894,0.9897810218978103,0.6722689075630253
DNN2,^SPX,20,32,80,123,13,100,0.544,0.5515695067264574,0.8978102189781022,0.8849557522123894,1.0145255474452555,0.6833333333333335
DNN2,^SPX,20,32,90,124,11,102,0.54,0.5486725663716814,0.9051094890510949,0.9026548672566371,1.0027193359095463,0.6831955922865014
DNN2,^SPX,20,32,99,124,11,102,0.54,0.5486725663716814,0.9051094890510949,0.9026548672566371,1.0027193359095463,0.6831955922865014
DNN2,^DAX,5,32,0,127,11,104,0.5411764705882353,0.5497835497835498,0.9071428571428571,0.9043478260869565,1.0030906593406594,0.6846361185983828
DNN2,^DAX,5,32,10,117,13,102,0.5098039215686274,0.5342465753424658,0.8357142857142857,0.8869565217391304,0.9422268907563026,0.6518105849582173
DNN2,^DAX,5,32,20,117,13,102,0.5098039215686274,0.5342465753424658,0.8357142857142857,0.8869565217391304,0.9422268907563026,0.6518105849582173
DNN2,^DAX,5,32,30,124,8,107,0.5176470588235295,0.5367965367965368,0.8857142857142857,0.9304347826086956,0.951935914552737,0.6684636118598383
DNN2,^DAX,5,32,40,131,4,111,0.5294117647058824,0.5413223140495868,0.9357142857142857,0.9652173913043478,0.9694337194337195,0.6858638743455497
DNN2,^DAX,5,32,50,117,13,102,0.5098039215686274,0.5342465753424658,0.8357142857142857,0.8869565217391304,0.9422268907563026,0.6518105849582173
DNN2,^DAX,5,32,60,124,8,107,0.5176470588235295,0.5367965367965368,0.8857142857142857,0.9304347826086956,0.951935914552737,0.6684636118598383
DNN2,^DAX,5,32,70,117,13,102,0.5098039215686274,0.5342465753424658,0.8357142857142857,0.8869565217391304,0.9422268907563026,0.6518105849582173
DNN2,^DAX,5,32,80,117,13,102,0.5098039215686274,0.5342465753424658,0.8357142857142857,0.8869565217391304,0.9422268907563026,0.6518105849582173
DNN2,^DAX,5,32,90,117,13,102,0.5098039215686274,0.5342465753424658,0.8357142857142857,0.8869565217391304,0.9422268907563026,0.6518105849582173
DNN2,^DAX,5,32,99,124,9,106,0.5215686274509804,0.5391304347826087,0.8857142857142857,0.9217391304347826,0.9609164420485174,0.6702702702702703
DNN2,^DAX,10,32,0,123,9,106,0.5176470588235295,0.537117903930131,0.8785714285714286,0.9217391304347826,0.953167115902965,0.6666666666666667
DNN2,^DAX,10,32,10,101,29,86,0.5098039215686274,0.5401069518716578,0.7214285714285714,0.7478260869565218,0.9647009966777408,0.617737003058104
DNN2,^DAX,10,32,20,102,27,88,0.5058823529411764,0.5368421052631579,0.7285714285714285,0.7652173913043478,0.9521103896103895,0.6181818181818182
DNN2,^DAX,10,32,30,108,22,93,0.5098039215686274,0.5373134328358209,0.7714285714285715,0.808695652173913,0.9539170506912443,0.6334310850439883
DNN2,^DAX,10,32,40,103,27,88,0.5098039215686274,0.5392670157068062,0.7357142857142858,0.7652173913043478,0.9614448051948052,0.6223564954682779
DNN2,^DAX,10,32,50,112,18,97,0.5098039215686274,0.5358851674641149,0.8,0.8434782608695652,0.9484536082474228,0.6418338108882523
DNN2,^DAX,10,32,60,109,23,92,0.5176470588235295,0.5422885572139303,0.7785714285714286,0.8,0.9732142857142857,0.6392961876832844
DNN2,^DAX,10,32,70,110,21,94,0.5137254901960784,0.5392156862745098,0.7857142857142857,0.8173913043478261,0.9612462006079027,0.6395348837209303
DNN2,^DAX,10,32,80,107,26,89,0.5215686274509804,0.5459183673469388,0.7642857142857142,0.7739130434782608,0.9875601926163724,0.6369047619047619
DNN2,^DAX,10,32,90,111,20,95,0.5137254901960784,0.5388349514563107,0.7928571428571428,0.8260869565217391,0.9597744360902255,0.6416184971098267
DNN2,^DAX,10,32,99,110,20,95,0.5098039215686274,0.5365853658536586,0.7857142857142857,0.8260869565217391,0.9511278195488722,0.6376811594202899
DNN2,^DAX,20,32,0,130,12,103,0.5568627450980392,0.5579399141630901,0.9285714285714286,0.8956521739130435,1.036754507628294,0.6970509383378016
DNN2,^DAX,20,32,10,101,29,86,0.5098039215686274,0.5401069518716578,0.7214285714285714,0.7478260869565218,0.9647009966777408,0.617737003058104
DNN2,^DAX,20,32,20,101,30,85,0.5137254901960784,0.543010752688172,0.7214285714285714,0.7391304347826086,0.9760504201680673,0.6196319018404907
DNN2,^DAX,20,32,30,101,27,88,0.5019607843137255,0.5343915343915344,0.7214285714285714,0.7652173913043478,0.942775974025974,0.6139817629179332
DNN2,^DAX,20,32,40,100,32,83,0.5176470588235295,0.546448087431694,0.7142857142857143,0.7217391304347827,0.9896729776247848,0.6191950464396285
DNN2,^DAX,20,32,50,104,22,93,0.49411764705882355,0.5279187817258884,0.7428571428571429,0.808695652173913,0.9185867895545315,0.6172106824925816
DNN2,^DAX,20,32,60,105,27,88,0.5176470588235295,0.5440414507772021,0.75,0.7652173913043478,0.9801136363636364,0.6306306306306305
DNN2,^DAX,20,32,70,97,32,83,0.5058823529411764,0.5388888888888889,0.6928571428571428,0.7217391304347827,0.9599827882960412,0.60625
DNN2,^DAX,20,32,80,102,29,86,0.5137254901960784,0.5425531914893617,0.7285714285714285,0.7478260869565218,0.9742524916943521,0.6219512195121951
DNN2,^DAX,20,32,90,103,27,88,0.5098039215686274,0.5392670157068062,0.7357142857142858,0.7652173913043478,0.9614448051948052,0.6223564954682779
DNN2,^DAX,20,32,99,101,30,85,0.5137254901960784,0.543010752688172,0.7214285714285714,0.7391304347826086,0.9760504201680673,0.6196319018404907
DNN2,^BET,5,32,0,124,10,98,0.5403225806451613,0.5585585585585585,0.8857142857142857,0.9074074074074074,0.9760932944606413,0.6850828729281767
DNN2,^BET,5,32,10,124,10,98,0.5403225806451613,0.5585585585585585,0.8857142857142857,0.9074074074074074,0.9760932944606413,0.6850828729281767
DNN2,^BET,5,32,20,108,20,88,0.5161290322580645,0.5510204081632653,0.7714285714285715,0.8148148148148148,0.9467532467532469,0.6428571428571429
DNN2,^BET,5,32,30,114,16,92,0.5241935483870968,0.5533980582524272,0.8142857142857143,0.8518518518518519,0.9559006211180124,0.6589595375722543
DNN2,^BET,5,32,40,108,20,88,0.5161290322580645,0.5510204081632653,0.7714285714285715,0.8148148148148148,0.9467532467532469,0.6428571428571429
DNN2,^BET,5,32,50,108,20,88,0.5161290322580645,0.5510204081632653,0.7714285714285715,0.8148148148148148,0.9467532467532469,0.6428571428571429
DNN2,^BET,5,32,60,108,20,88,0.5161290322580645,0.5510204081632653,0.7714285714285715,0.8148148148148148,0.9467532467532469,0.6428571428571429
DNN2,^BET,5,32,70,108,20,88,0.5161290322580645,0.5510204081632653,0.7714285714285715,0.8148148148148148,0.9467532467532469,0.6428571428571429
DNN2,^BET,5,32,80,108,20,88,0.5161290322580645,0.5510204081632653,0.7714285714285715,0.8148148148148148,0.9467532467532469,0.6428571428571429
DNN2,^BET,5,32,90,108,20,88,0.5161290322580645,0.5510204081632653,0.7714285714285715,0.8148148148148148,0.9467532467532469,0.6428571428571429
DNN2,^BET,5,32,99,108,20,88,0.5161290322580645,0.5510204081632653,0.7714285714285715,0.8148148148148148,0.9467532467532469,0.6428571428571429
DNN2,^BET,10,32,0,140,1,107,0.5685483870967742,0.5668016194331984,1.0,0.9907407407407407,1.0093457943925235,0.7235142118863049
DNN2,^BET,10,32,10,134,10,98,0.5806451612903226,0.5775862068965517,0.9571428571428572,0.9074074074074074,1.0548104956268223,0.7204301075268817
DNN2,^BET,10,32,20,125,13,95,0.5564516129032258,0.5681818181818182,0.8928571428571429,0.8796296296296297,1.0150375939849625,0.6944444444444445
DNN2,^BET,10,32,30,119,13,95,0.532258064516129,0.5560747663551402,0.85,0.8796296296296297,0.9663157894736841,0.672316384180791
DNN2,^BET,10,32,40,120,14,94,0.5403225806451613,0.5607476635514018,0.8571428571428571,0.8703703703703703,0.9848024316109422,0.6779661016949152
DNN2,^BET,10,32,50,118,15,93,0.5362903225806451,0.5592417061611374,0.8428571428571429,0.8611111111111112,0.9788018433179723,0.6723646723646725
DNN2,^BET,10,32,60,116,16,92,0.532258064516129,0.5576923076923077,0.8285714285714286,0.8518518518518519,0.9726708074534162,0.6666666666666667
DNN2,^BET,10,32,70,116,18,90,0.5403225806451613,0.5631067961165048,0.8285714285714286,0.8333333333333334,0.9942857142857143,0.6705202312138728
DNN2,^BET,10,32,80,114,18,90,0.532258064516129,0.5588235294117647,0.8142857142857143,0.8333333333333334,0.9771428571428571,0.6627906976744186
DNN2,^BET,10,32,90,116,17,91,0.5362903225806451,0.5603864734299517,0.8285714285714286,0.8425925925925926,0.983359497645212,0.6685878962536025
DNN2,^BET,10,32,99,117,17,91,0.5403225806451613,0.5625,0.8357142857142857,0.8425925925925926,0.9918367346938777,0.6724137931034482
DNN2,^BET,20,32,0,140,0,108,0.5645161290322581,0.5645161290322581,1.0,1.0,1.0,0.7216494845360826
DNN2,^BET,20,32,10,131,8,100,0.5604838709677419,0.5670995670995671,0.9357142857142857,0.9259259259259259,1.0105714285714287,0.7061994609164421
DNN2,^BET,20,32,20,126,11,97,0.5524193548387096,0.5650224215246636,0.9,0.8981481481481481,1.002061855670103,0.6942148760330579
DNN2,^BET,20,32,30,119,16,92,0.5443548387096774,0.5639810426540285,0.85,0.8518518518518519,0.9978260869565218,0.6780626780626781
DNN2,^BET,20,32,40,121,13,95,0.5403225806451613,0.5601851851851852,0.8642857142857143,0.8796296296296297,0.9825563909774436,0.6797752808988765
DNN2,^BET,20,32,50,122,13,95,0.5443548387096774,0.5622119815668203,0.8714285714285714,0.8796296296296297,0.9906766917293233,0.6834733893557423
DNN2,^BET,20,32,60,122,16,92,0.5564516129032258,0.5700934579439252,0.8714285714285714,0.8518518518518519,1.0229813664596272,0.6892655367231638
DNN2,^BET,20,32,70,122,15,93,0.5524193548387096,0.5674418604651162,0.8714285714285714,0.8611111111111112,1.0119815668202765,0.6873239436619719
DNN2,^BET,20,32,80,122,14,94,0.5483870967741935,0.5648148148148148,0.8714285714285714,0.8703703703703703,1.0012158054711247,0.6853932584269662
DNN2,^BET,20,32,90,122,16,92,0.5564516129032258,0.5700934579439252,0.8714285714285714,0.8518518518518519,1.0229813664596272,0.6892655367231638
DNN2,^BET,20,32,99,120,18,90,0.5564516129032258,0.5714285714285714,0.8571428571428571,0.8333333333333334,1.0285714285714285,0.6857142857142857
DNN2,^SPX,5,1024,0,137,0,113,0.548,0.548,1.0,1.0,1.0,0.7080103359173127
DNN2,^SPX,5,1024,10,137,0,113,0.548,0.548,1.0,1.0,1.0,0.7080103359173127
DNN2,^SPX,5,1024,20,137,0,113,0.548,0.548,1.0,1.0,1.0,0.7080103359173127
DNN2,^SPX,5,1024,30,137,0,113,0.548,0.548,1.0,1.0,1.0,0.7080103359173127
DNN2,^SPX,5,1024,40,137,0,113,0.548,0.548,1.0,1.0,1.0,0.7080103359173127
DNN2,^SPX,5,1024,50,137,0,113,0.548,0.548,1.0,1.0,1.0,0.7080103359173127
DNN2,^SPX,5,1024,60,137,0,113,0.548,0.548,1.0,1.0,1.0,0.7080103359173127
DNN2,^SPX,5,1024,70,137,0,113,0.548,0.548,1.0,1.0,1.0,0.7080103359173127
DNN2,^SPX,5,1024,80,137,0,113,0.548,0.548,1.0,1.0,1.0,0.7080103359173127
DNN2,^SPX,5,1024,90,137,0,113,0.548,0.548,1.0,1.0,1.0,0.7080103359173127
DNN2,^SPX,5,1024,99,137,0,113,0.548,0.548,1.0,1.0,1.0,0.7080103359173127
DNN2,^SPX,10,1024,0,137,0,113,0.548,0.548,1.0,1.0,1.0,0.7080103359173127
DNN2,^SPX,10,1024,10,121,11,102,0.528,0.5426008968609866,0.8832116788321168,0.9026548672566371,0.9784599971375413,0.6722222222222222
DNN2,^SPX,10,1024,20,125,9,104,0.536,0.5458515283842795,0.9124087591240876,0.9203539823008849,0.9913672094329029,0.6830601092896176
DNN2,^SPX,10,1024,30,127,8,105,0.54,0.5474137931034483,0.927007299270073,0.9292035398230089,0.9976364268335071,0.6883468834688348
DNN2,^SPX,10,1024,40,128,7,106,0.54,0.5470085470085471,0.9343065693430657,0.9380530973451328,0.9960060597713813,0.6900269541778976
DNN2,^SPX,10,1024,50,124,11,102,0.54,0.5486725663716814,0.9051094890510949,0.9026548672566371,1.0027193359095463,0.6831955922865014
DNN2,^SPX,10,1024,60,121,13,100,0.536,0.5475113122171946,0.8832116788321168,0.8849557522123894,0.9980291970802919,0.675977653631285
DNN2,^SPX,10,1024,70,125,11,102,0.544,0.5506607929515418,0.9124087591240876,0.9026548672566371,1.0108057821668814,0.6868131868131868
DNN2,^SPX,10,1024,80,122,12,101,0.536,0.547085201793722,0.8905109489051095,0.8938053097345132,0.9963142299631423,0.6777777777777778
DNN2,^SPX,10,1024,90,124,11,102,0.54,0.5486725663716814,0.9051094890510949,0.9026548672566371,1.0027193359095463,0.6831955922865014
DNN2,^SPX,10,1024,99,127,8,105,0.54,0.5474137931034483,0.927007299270073,0.9292035398230089,0.9976364268335071,0.6883468834688348
DNN2,^SPX,20,1024,0,117,26,87,0.572,0.5735294117647058,0.8540145985401459,0.7699115044247787,1.1092373521268564,0.6862170087976539
DNN2,^SPX,20,1024,10,128,5,108,0.532,0.5423728813559322,0.9343065693430657,0.9557522123893806,0.9775615031089483,0.6863270777479893
DNN2,^SPX,20,1024,20,112,13,100,0.5,0.5283018867924528,0.8175182481751825,0.8849557522123894,0.9237956204379562,0.6418338108882522
DNN2,^SPX,20,1024,30,118,13,100,0.524,0.5412844036697247,0.8613138686131386,0.8849557522123894,0.9732846715328466,0.6647887323943662
DNN2,^SPX,20,1024,40,116,14,99,0.52,0.5395348837209303,0.8467153284671532,0.8761061946902655,0.9664528496645284,0.6590909090909092
DNN2,^SPX,20,1024,50,116,14,99,0.52,0.5395348837209303,0.8467153284671532,0.8761061946902655,0.9664528496645284,0.6590909090909092
DNN2,^SPX,20,1024,60,116,14,99,0.52,0.5395348837209303,0.8467153284671532,0.8761061946902655,0.9664528496645284,0.6590909090909092
DNN2,^SPX,20,1024,70,116,13,100,0.516,0.5370370370370371,0.8467153284671532,0.8849557522123894,0.9567883211678831,0.6572237960339943
DNN2,^SPX,20,1024,80,115,15,98,0.52,0.539906103286385,0.8394160583941606,0.8672566371681416,0.9678981081483687,0.6571428571428571
DNN2,^SPX,20,1024,90,112,14,99,0.504,0.5308056872037915,0.8175182481751825,0.8761061946902655,0.9331268893312689,0.6436781609195402
DNN2,^SPX,20,1024,99,111,16,97,0.508,0.5336538461538461,0.8102189781021898,0.8584070796460177,0.9438633456242005,0.6434782608695652
DNN2,^DAX,5,1024,0,118,13,102,0.5137254901960784,0.5363636363636364,0.8428571428571429,0.8869565217391304,0.950280112044818,0.6555555555555556
DNN2,^DAX,5,1024,10,120,11,104,0.5137254901960784,0.5357142857142857,0.8571428571428571,0.9043478260869565,0.9478021978021978,0.6593406593406593
DNN2,^DAX,5,1024,20,131,4,111,0.5294117647058824,0.5413223140495868,0.9357142857142857,0.9652173913043478,0.9694337194337195,0.6858638743455497
DNN2,^DAX,5,1024,30,131,4,111,0.5294117647058824,0.5413223140495868,0.9357142857142857,0.9652173913043478,0.9694337194337195,0.6858638743455497
DNN2,^DAX,5,1024,40,131,4,111,0.5294117647058824,0.5413223140495868,0.9357142857142857,0.9652173913043478,0.9694337194337195,0.6858638743455497
DNN2,^DAX,5,1024,50,131,4,111,0.5294117647058824,0.5413223140495868,0.9357142857142857,0.9652173913043478,0.9694337194337195,0.6858638743455497
DNN2,^DAX,5,1024,60,131,4,111,0.5294117647058824,0.5413223140495868,0.9357142857142857,0.9652173913043478,0.9694337194337195,0.6858638743455497
DNN2,^DAX,5,1024,70,131,4,111,0.5294117647058824,0.5413223140495868,0.9357142857142857,0.9652173913043478,0.9694337194337195,0.6858638743455497
DNN2,^DAX,5,1024,80,131,4,111,0.5294117647058824,0.5413223140495868,0.9357142857142857,0.9652173913043478,0.9694337194337195,0.6858638743455497
DNN2,^DAX,5,1024,90,131,4,111,0.5294117647058824,0.5413223140495868,0.9357142857142857,0.9652173913043478,0.9694337194337195,0.6858638743455497
DNN2,^DAX,5,1024,99,140,0,115,0.5490196078431373,0.5490196078431373,1.0,1.0,1.0,0.7088607594936709
DNN2,^DAX,10,1024,0,133,2,113,0.5294117647058824,0.540650406504065,0.95,0.9826086956521739,0.9668141592920354,0.6891191709844559
DNN2,^DAX,10,1024,10,108,22,93,0.5098039215686274,0.5373134328358209,0.7714285714285715,0.808695652173913,0.9539170506912443,0.6334310850439883
DNN2,^DAX,10,1024,20,113,17,98,0.5098039215686274,0.5355450236966824,0.8071428571428572,0.8521739130434782,0.9471574344023325,0.6438746438746438
DNN2,^DAX,10,1024,30,113,17,98,0.5098039215686274,0.5355450236966824,0.8071428571428572,0.8521739130434782,0.9471574344023325,0.6438746438746438
DNN2,^DAX,10,1024,40,113,18,97,0.5137254901960784,0.5380952380952381,0.8071428571428572,0.8434782608695652,0.9569219440353461,0.6457142857142857
DNN2,^DAX,10,1024,50,111,20,95,0.5137254901960784,0.5388349514563107,0.7928571428571428,0.8260869565217391,0.9597744360902255,0.6416184971098267
